Years,Births,Carrying Capacity,Deaths,Effect of Population Size on Births,Initial Carrying Capacity,Initial Max Crude Birth Rate,Initial Mortality Rate,Initial Population,Max Crude Birth Rate,Mortality Rate,Population,Population Fraction,IP1 Crude Birth Rate.ES,IP1 Crude Birth Rate.Intervention Point,IP1 Crude Birth Rate.SW,IP1 Crude Birth Rate.T1,IP2 Mortality Rate.ES,IP2 Mortality Rate.Intervention Point,IP2 Mortality Rate.SW,IP2 Mortality Rate.T1,IP3 Carrying Capacity.ES,IP3 Carrying Capacity.Intervention Point,IP3 Carrying Capacity.SW,IP3 Carrying Capacity.T1,IP4 Effect of Population Size on Births.ES,IP4 Effect of Population Size on Births.Intervention Point,IP4 Effect of Population Size on Births.SW,IP4 Effect of Population Size on Births.T1
23.6826171875,2.84579716773,80,3.074338323,0.23141681412,80,0.2,0.05,120,0.2,0.05,61.4866548704,0.76858318588,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.68359375,2.84582114335,80,3.07432716462,0.2314196035,80,0.2,0.05,120,0.2,0.05,61.48643172,0.7685803965,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6845703125,2.84584511504,80,3.07431600796,0.231422392451,80,0.2,0.05,120,0.2,0.05,61.4862086039,0.768577607549,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.685546875,2.84586908279,80,3.07430485301,0.231425180974,80,0.2,0.05,120,0.2,0.05,61.4859855221,0.768574819026,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6865234375,2.84589304661,80,3.07429369977,0.231427969068,80,0.2,0.05,120,0.2,0.05,61.4857624746,0.768572030932,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6875,2.8459170065,80,3.07428254826,0.231430756733,80,0.2,0.05,120,0.2,0.05,61.4855394614,0.768569243267,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6884765625,2.84594096246,80,3.07427139845,0.23143354397,80,0.2,0.05,120,0.2,0.05,61.4853164824,0.76856645603,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.689453125,2.84596491448,80,3.07426025036,0.231436330778,80,0.2,0.05,120,0.2,0.05,61.4850935378,0.768563669222,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6904296875,2.84598886258,80,3.07424910399,0.231439117158,80,0.2,0.05,120,0.2,0.05,61.4848706274,0.768560882842,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.69140625,2.84601280674,80,3.07423795932,0.231441903109,80,0.2,0.05,120,0.2,0.05,61.4846477512,0.768558096891,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6923828125,2.84603674697,80,3.07422681637,0.231444688633,80,0.2,0.05,120,0.2,0.05,61.4844249094,0.768555311367,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.693359375,2.84606068328,80,3.07421567514,0.231447473728,80,0.2,0.05,120,0.2,0.05,61.4842021018,0.768552526272,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6943359375,2.84608461566,80,3.07420453561,0.231450258395,80,0.2,0.05,120,0.2,0.05,61.4839793284,0.768549741605,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6953125,2.84610854411,80,3.0741933978,0.231453042634,80,0.2,0.05,120,0.2,0.05,61.4837565893,0.768546957366,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6962890625,2.84613246864,80,3.0741822617,0.231455826445,80,0.2,0.05,120,0.2,0.05,61.4835338844,0.768544173555,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.697265625,2.84615638924,80,3.07417112731,0.231458609828,80,0.2,0.05,120,0.2,0.05,61.4833112138,0.768541390172,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.6982421875,2.84618030591,80,3.07415999464,0.231461392783,80,0.2,0.05,120,0.2,0.05,61.4830885774,0.768538607217,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.69921875,2.84620421866,80,3.07414886367,0.23146417531,80,0.2,0.05,120,0.2,0.05,61.4828659752,0.76853582469,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7001953125,2.84622812749,80,3.07413773442,0.23146695741,80,0.2,0.05,120,0.2,0.05,61.4826434072,0.76853304259,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.701171875,2.8462520324,80,3.07412660687,0.231469739082,80,0.2,0.05,120,0.2,0.05,61.4824208734,0.768530260918,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7021484375,2.84627593338,80,3.07411548104,0.231472520327,80,0.2,0.05,120,0.2,0.05,61.4821983739,0.768527479673,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.703125,2.84629983044,80,3.07410435692,0.231475301144,80,0.2,0.05,120,0.2,0.05,61.4819759085,0.768524698856,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7041015625,2.84632372358,80,3.0740932345,0.231478081533,80,0.2,0.05,120,0.2,0.05,61.4817534774,0.768521918467,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.705078125,2.8463476128,80,3.0740821138,0.231480861495,80,0.2,0.05,120,0.2,0.05,61.4815310804,0.768519138505,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7060546875,2.8463714981,80,3.07407099481,0.23148364103,80,0.2,0.05,120,0.2,0.05,61.4813087176,0.76851635897,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.70703125,2.84639537949,80,3.07405987752,0.231486420138,80,0.2,0.05,120,0.2,0.05,61.481086389,0.768513579862,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7080078125,2.84641925695,80,3.07404876195,0.231489198818,80,0.2,0.05,120,0.2,0.05,61.4808640945,0.768510801182,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.708984375,2.8464431305,80,3.07403764808,0.231491977072,80,0.2,0.05,120,0.2,0.05,61.4806418343,0.768508022928,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7099609375,2.84646700013,80,3.07402653592,0.231494754898,80,0.2,0.05,120,0.2,0.05,61.4804196082,0.768505245102,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7109375,2.84649086585,80,3.07401542547,0.231497532297,80,0.2,0.05,120,0.2,0.05,61.4801974162,0.768502467703,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7119140625,2.84651472765,80,3.07400431672,0.23150030927,80,0.2,0.05,120,0.2,0.05,61.4799752584,0.76849969073,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.712890625,2.84653858554,80,3.07399320969,0.231503085816,80,0.2,0.05,120,0.2,0.05,61.4797531347,0.768496914184,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7138671875,2.84656243951,80,3.07398210436,0.231505861935,80,0.2,0.05,120,0.2,0.05,61.4795310452,0.768494138065,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.71484375,2.84658628957,80,3.07397100073,0.231508637627,80,0.2,0.05,120,0.2,0.05,61.4793089899,0.768491362373,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7158203125,2.84661013572,80,3.07395989882,0.231511412893,80,0.2,0.05,120,0.2,0.05,61.4790869686,0.768488587107,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.716796875,2.84663397795,80,3.07394879861,0.231514187732,80,0.2,0.05,120,0.2,0.05,61.4788649815,0.768485812268,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7177734375,2.84665781628,80,3.07393770011,0.231516962144,80,0.2,0.05,120,0.2,0.05,61.4786430285,0.768483037856,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.71875,2.8466816507,80,3.07392660331,0.231519736131,80,0.2,0.05,120,0.2,0.05,61.4784211096,0.768480263869,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7197265625,2.8467054812,80,3.07391550822,0.23152250969,80,0.2,0.05,120,0.2,0.05,61.4781992248,0.76847749031,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.720703125,2.8467293078,80,3.07390441483,0.231525282824,80,0.2,0.05,120,0.2,0.05,61.4779773741,0.768474717176,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7216796875,2.84675313049,80,3.07389332315,0.231528055531,80,0.2,0.05,120,0.2,0.05,61.4777555575,0.768471944469,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.72265625,2.84677694927,80,3.07388223317,0.231530827813,80,0.2,0.05,120,0.2,0.05,61.477533775,0.768469172187,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7236328125,2.84680076415,80,3.0738711449,0.231533599668,80,0.2,0.05,120,0.2,0.05,61.4773120266,0.768466400332,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.724609375,2.84682457512,80,3.07386005833,0.231536371097,80,0.2,0.05,120,0.2,0.05,61.4770903122,0.768463628903,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7255859375,2.84684838218,80,3.07384897346,0.231539142101,80,0.2,0.05,120,0.2,0.05,61.476868632,0.768460857899,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7265625,2.84687218534,80,3.0738378903,0.231541912678,80,0.2,0.05,120,0.2,0.05,61.4766469858,0.768458087322,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7275390625,2.8468959846,80,3.07382680884,0.23154468283,80,0.2,0.05,120,0.2,0.05,61.4764253736,0.76845531717,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.728515625,2.84691977995,80,3.07381572909,0.231547452556,80,0.2,0.05,120,0.2,0.05,61.4762037955,0.768452547444,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7294921875,2.84694357141,80,3.07380465104,0.231550221856,80,0.2,0.05,120,0.2,0.05,61.4759822515,0.768449778144,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.73046875,2.84696735895,80,3.07379357469,0.231552990731,80,0.2,0.05,120,0.2,0.05,61.4757607416,0.768447009269,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7314453125,2.8469911426,80,3.07378250004,0.23155575918,80,0.2,0.05,120,0.2,0.05,61.4755392656,0.76844424082,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.732421875,2.84701492235,80,3.07377142709,0.231558527204,80,0.2,0.05,120,0.2,0.05,61.4753178237,0.768441472796,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7333984375,2.8470386982,80,3.07376035585,0.231561294802,80,0.2,0.05,120,0.2,0.05,61.4750964158,0.768438705198,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.734375,2.84706247015,80,3.0737492863,0.231564061975,80,0.2,0.05,120,0.2,0.05,61.474875042,0.768435938025,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7353515625,2.8470862382,80,3.07373821846,0.231566828723,80,0.2,0.05,120,0.2,0.05,61.4746537022,0.768433171277,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.736328125,2.84711000236,80,3.07372715232,0.231569595045,80,0.2,0.05,120,0.2,0.05,61.4744323964,0.768430404955,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7373046875,2.84713376261,80,3.07371608788,0.231572360943,80,0.2,0.05,120,0.2,0.05,61.4742111246,0.768427639057,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.73828125,2.84715751898,80,3.07370502514,0.231575126415,80,0.2,0.05,120,0.2,0.05,61.4739898868,0.768424873585,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7392578125,2.84718127144,80,3.0736939641,0.231577891463,80,0.2,0.05,120,0.2,0.05,61.473768683,0.768422108537,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.740234375,2.84720502001,80,3.07368290476,0.231580656086,80,0.2,0.05,120,0.2,0.05,61.4735475132,0.768419343914,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7412109375,2.84722876469,80,3.07367184712,0.231583420283,80,0.2,0.05,120,0.2,0.05,61.4733263773,0.768416579717,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7421875,2.84725250547,80,3.07366079118,0.231586184056,80,0.2,0.05,120,0.2,0.05,61.4731052755,0.768413815944,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7431640625,2.84727624237,80,3.07364973694,0.231588947405,80,0.2,0.05,120,0.2,0.05,61.4728842076,0.768411052595,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.744140625,2.84729997537,80,3.07363868439,0.231591710328,80,0.2,0.05,120,0.2,0.05,61.4726631737,0.768408289672,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7451171875,2.84732370447,80,3.07362763355,0.231594472827,80,0.2,0.05,120,0.2,0.05,61.4724421738,0.768405527173,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.74609375,2.84734742969,80,3.0736165844,0.231597234902,80,0.2,0.05,120,0.2,0.05,61.4722212078,0.768402765098,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7470703125,2.84737115102,80,3.07360553695,0.231599996552,80,0.2,0.05,120,0.2,0.05,61.4720002758,0.768400003448,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.748046875,2.84739486846,80,3.0735944912,0.231602757778,80,0.2,0.05,120,0.2,0.05,61.4717793777,0.768397242222,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7490234375,2.84741858201,80,3.07358344714,0.23160551858,80,0.2,0.05,120,0.2,0.05,61.4715585136,0.76839448142,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.75,2.84744229167,80,3.07357240478,0.231608278957,80,0.2,0.05,120,0.2,0.05,61.4713376834,0.768391721043,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7509765625,2.84746599745,80,3.07356136412,0.23161103891,80,0.2,0.05,120,0.2,0.05,61.4711168872,0.76838896109,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.751953125,2.84748969934,80,3.07355032516,0.231613798439,80,0.2,0.05,120,0.2,0.05,61.4708961248,0.768386201561,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7529296875,2.84751339735,80,3.07353928789,0.231616557545,80,0.2,0.05,120,0.2,0.05,61.4706753964,0.768383442455,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.75390625,2.84753709146,80,3.07352825232,0.231619316226,80,0.2,0.05,120,0.2,0.05,61.4704547019,0.768380683774,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7548828125,2.8475607817,80,3.07351721844,0.231622074483,80,0.2,0.05,120,0.2,0.05,61.4702340414,0.768377925517,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.755859375,2.84758446805,80,3.07350618626,0.231624832317,80,0.2,0.05,120,0.2,0.05,61.4700134147,0.768375167683,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7568359375,2.84760815052,80,3.07349515577,0.231627589726,80,0.2,0.05,120,0.2,0.05,61.4697928219,0.768372410274,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7578125,2.84763182911,80,3.07348412698,0.231630346712,80,0.2,0.05,120,0.2,0.05,61.469572263,0.768369653288,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7587890625,2.84765550381,80,3.07347309988,0.231633103275,80,0.2,0.05,120,0.2,0.05,61.469351738,0.768366896725,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.759765625,2.84767917464,80,3.07346207448,0.231635859414,80,0.2,0.05,120,0.2,0.05,61.4691312469,0.768364140586,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7607421875,2.84770284158,80,3.07345105077,0.231638615129,80,0.2,0.05,120,0.2,0.05,61.4689107897,0.768361384871,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.76171875,2.84772650465,80,3.07344002876,0.231641370421,80,0.2,0.05,120,0.2,0.05,61.4686903663,0.768358629579,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7626953125,2.84775016384,80,3.07342900844,0.23164412529,80,0.2,0.05,120,0.2,0.05,61.4684699768,0.76835587471,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.763671875,2.84777381915,80,3.07341798981,0.231646879735,80,0.2,0.05,120,0.2,0.05,61.4682496212,0.768353120265,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7646484375,2.84779747058,80,3.07340697287,0.231649633758,80,0.2,0.05,120,0.2,0.05,61.4680292994,0.768350366242,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.765625,2.84782111813,80,3.07339595763,0.231652387357,80,0.2,0.05,120,0.2,0.05,61.4678090115,0.768347612643,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7666015625,2.84784476181,80,3.07338494408,0.231655140533,80,0.2,0.05,120,0.2,0.05,61.4675887574,0.768344859467,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.767578125,2.84786840162,80,3.07337393222,0.231657893286,80,0.2,0.05,120,0.2,0.05,61.4673685371,0.768342106714,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7685546875,2.84789203755,80,3.07336292206,0.231660645616,80,0.2,0.05,120,0.2,0.05,61.4671483507,0.768339354384,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.76953125,2.8479156696,80,3.07335191358,0.231663397523,80,0.2,0.05,120,0.2,0.05,61.4669281981,0.768336602477,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7705078125,2.84793929779,80,3.0733409068,0.231666149008,80,0.2,0.05,120,0.2,0.05,61.4667080794,0.768333850992,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.771484375,2.8479629221,80,3.0733299017,0.231668900069,80,0.2,0.05,120,0.2,0.05,61.4664879944,0.768331099931,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7724609375,2.84798654254,80,3.0733188983,0.231671650709,80,0.2,0.05,120,0.2,0.05,61.4662679433,0.768328349291,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7734375,2.8480101591,80,3.07330789659,0.231674400925,80,0.2,0.05,120,0.2,0.05,61.466047926,0.768325599075,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7744140625,2.8480337718,80,3.07329689657,0.231677150719,80,0.2,0.05,120,0.2,0.05,61.4658279425,0.768322849281,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.775390625,2.84805738063,80,3.07328589824,0.231679900091,80,0.2,0.05,120,0.2,0.05,61.4656079928,0.768320099909,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7763671875,2.84808098559,80,3.0732749016,0.23168264904,80,0.2,0.05,120,0.2,0.05,61.4653880768,0.76831735096,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.77734375,2.84810458668,80,3.07326390665,0.231685397567,80,0.2,0.05,120,0.2,0.05,61.4651681947,0.768314602433,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7783203125,2.8481281839,80,3.07325291338,0.231688145671,80,0.2,0.05,120,0.2,0.05,61.4649483463,0.768311854329,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.779296875,2.84815177726,80,3.07324192181,0.231690893354,80,0.2,0.05,120,0.2,0.05,61.4647285317,0.768309106646,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7802734375,2.84817536675,80,3.07323093192,0.231693640614,80,0.2,0.05,120,0.2,0.05,61.4645087509,0.768306359386,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.78125,2.84819895238,80,3.07321994373,0.231696387452,80,0.2,0.05,120,0.2,0.05,61.4642890038,0.768303612548,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7822265625,2.84822253414,80,3.07320895722,0.231699133869,80,0.2,0.05,120,0.2,0.05,61.4640692905,0.768300866131,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.783203125,2.84824611203,80,3.0731979724,0.231701879863,80,0.2,0.05,120,0.2,0.05,61.463849611,0.768298120137,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7841796875,2.84826968607,80,3.07318698926,0.231704625436,80,0.2,0.05,120,0.2,0.05,61.4636299652,0.768295374564,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.78515625,2.84829325624,80,3.07317600782,0.231707370586,80,0.2,0.05,120,0.2,0.05,61.4634103531,0.768292629414,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7861328125,2.84831682255,80,3.07316502806,0.231710115315,80,0.2,0.05,120,0.2,0.05,61.4631907748,0.768289884685,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.787109375,2.84834038499,80,3.07315404998,0.231712859623,80,0.2,0.05,120,0.2,0.05,61.4629712302,0.768287140377,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7880859375,2.84836394358,80,3.0731430736,0.231715603509,80,0.2,0.05,120,0.2,0.05,61.4627517193,0.768284396491,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7890625,2.84838749831,80,3.0731320989,0.231718346973,80,0.2,0.05,120,0.2,0.05,61.4625322422,0.768281653027,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7900390625,2.84841104918,80,3.07312112588,0.231721090016,80,0.2,0.05,120,0.2,0.05,61.4623127987,0.768278909984,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.791015625,2.84843459619,80,3.07311015455,0.231723832638,80,0.2,0.05,120,0.2,0.05,61.462093389,0.768276167362,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7919921875,2.84845813934,80,3.07309918491,0.231726574838,80,0.2,0.05,120,0.2,0.05,61.461874013,0.768273425162,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.79296875,2.84848167863,80,3.07308821695,0.231729316617,80,0.2,0.05,120,0.2,0.05,61.4616546707,0.768270683383,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7939453125,2.84850521407,80,3.07307725068,0.231732057975,80,0.2,0.05,120,0.2,0.05,61.461435362,0.768267942025,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.794921875,2.84852874565,80,3.07306628609,0.231734798911,80,0.2,0.05,120,0.2,0.05,61.4612160871,0.768265201089,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7958984375,2.84855227338,80,3.07305532318,0.231737539427,80,0.2,0.05,120,0.2,0.05,61.4609968458,0.768262460573,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.796875,2.84857579725,80,3.07304436196,0.231740279522,80,0.2,0.05,120,0.2,0.05,61.4607776382,0.768259720478,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7978515625,2.84859931727,80,3.07303340242,0.231743019196,80,0.2,0.05,120,0.2,0.05,61.4605584643,0.768256980804,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.798828125,2.84862283344,80,3.07302244457,0.231745758449,80,0.2,0.05,120,0.2,0.05,61.4603393241,0.768254241551,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.7998046875,2.84864634575,80,3.0730114884,0.231748497281,80,0.2,0.05,120,0.2,0.05,61.4601202175,0.768251502719,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.80078125,2.84866985422,80,3.07300053391,0.231751235693,80,0.2,0.05,120,0.2,0.05,61.4599011446,0.768248764307,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8017578125,2.84869335883,80,3.07298958111,0.231753973684,80,0.2,0.05,120,0.2,0.05,61.4596821053,0.768246026316,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.802734375,2.84871685959,80,3.07297862998,0.231756711254,80,0.2,0.05,120,0.2,0.05,61.4594630997,0.768243288746,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8037109375,2.8487403565,80,3.07296768054,0.231759448404,80,0.2,0.05,120,0.2,0.05,61.4592441277,0.768240551596,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8046875,2.84876384956,80,3.07295673278,0.231762185134,80,0.2,0.05,120,0.2,0.05,61.4590251893,0.768237814866,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8056640625,2.84878733878,80,3.07294578671,0.231764921443,80,0.2,0.05,120,0.2,0.05,61.4588062846,0.768235078557,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.806640625,2.84881082415,80,3.07293484231,0.231767657332,80,0.2,0.05,120,0.2,0.05,61.4585874135,0.768232342668,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8076171875,2.84883430567,80,3.0729238996,0.231770392801,80,0.2,0.05,120,0.2,0.05,61.458368576,0.768229607199,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.80859375,2.84885778334,80,3.07291295856,0.231773127849,80,0.2,0.05,120,0.2,0.05,61.4581497721,0.768226872151,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
23.8095703125,2.84888125717,80,3.07290201921,0.231775862477,80,0.2,0.05,120,0.2,0.05,61.4579310018,0.768224137523,0.5,1,0,50,0.5,1,0,50,0.5,1,1,50,0.5,1,0,50
